DATE,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other
192607,31.93,53.05,38.2,84.59,48.94,81.67,350.36,81.22,39.19,25.52,18.83,56.23
192608,32.35,61.05,39.49,83.49,52.73,84.19,353.27,86.81,39.13,25.8,18.88,57.33
192609,33.55,62.94,40.24,86.27,55.42,85.82,360.96,85.01,38.76,26.73,19.67,59.61
192610,33.69,65.75,40.01,82.94,57.89,84.73,364.16,86.41,38.77,26.87,19.36,59.56
192611,33.2,60.18,38.64,82.19,55.12,80.11,363.74,83.92,37.79,26.54,18.35,57.75
192612,35.16,58.76,39.9,81.69,57.91,83.95,369.65,86.7,40.02,27.81,19.35,58.7
192701,35.17,64.38,41.11,85.19,59.73,81.66,371.52,86.12,40.19,27.62,19.67,60.19
192702,35.61,63.63,40.85,86.11,59.73,80.98,378.52,84.41,39.06,28.85,19.18,61.61
192703,36.68,68.73,42.53,86.96,65.41,84.7,393.55,87.9,40.28,29.16,19.68,64.54
192704,37.36,69.66,42.45,81.29,68.72,84.35,500.46,87.84,40.05,29.4,19.85,65.63
192705,38.56,71.7,42.41,76.9,70.45,89.58,489.8,89.13,41.58,30.03,20.41,66.06
192706,41.6,74.97,44.97,80.21,73.35,96.35,506.18,97,42.51,31.08,22.43,69.91
192707,39.42,67.29,43.21,85.18,71.92,80.85,421.56,100.48,39.24,33.05,24.08,65.14
192708,41.26,75.92,47.89,87.49,84.03,91.62,437.31,105.48,43,36.12,25.66,68.83
192709,42.3,80.69,49.1,86.93,85.54,97.7,439.17,108.73,45.98,36.02,26.04,67.75
192710,44.56,85.09,50.97,89.49,90.18,97.83,462.04,117.36,49.36,37.99,27.5,70.44
192711,42.32,81.24,48.34,87.42,83.76,95.49,452.37,111.96,46.81,39.62,28.62,67.33
192712,45.12,84.82,53.59,90.69,90.44,106.08,465.15,118.67,52.09,40.86,30.86,70.64
192801,46.13,91.22,55.31,90.6,90.12,107.54,465.55,120.98,51.66,40.55,34.07,71.13
192802,46.33,88.04,54.85,88.78,89.55,107.02,466.92,127.73,51.1,41.46,34.55,70.11
192803,44.25,88.53,53.5,88.11,90.42,106.03,465.52,131.36,50.33,34.35,33.54,68.5
192804,45.9,112.7,56.67,92.54,101.22,129.09,468.84,139.7,54.5,37.75,36.63,72.16
192805,45.63,114.21,57.7,106.44,101.11,132.05,592,154.57,54.28,38.56,39.87,74.79
192806,45.94,119.28,59.74,100.33,103.8,134.19,631.15,156.5,57.52,41.86,40.72,74.43
192807,42.82,112.49,55.63,96.24,100.36,128.64,644.26,154.49,52.7,62.28,46.84,73.42
192808,43.9,115.79,56.7,97.14,102.2,128.57,636.03,152.09,55.47,63.68,46.96,72.9
192809,46.44,125.67,61.01,99,110.98,142.84,664.99,161.4,62.81,72.5,49.38,75.98
192810,46.75,135.35,63.04,104.02,115.77,143.84,657.74,167.22,62.84,71.51,46.68,76.4
192811,47.09,135.29,65.38,106.03,121.51,146.6,677.23,163.61,66.45,71.46,47.87,75.68
192812,50.28,139.75,73.34,123.6,136.24,178.29,722.45,199.02,76.41,74.61,52.62,82.91
192901,49.95,140.82,75.38,118.03,138.53,191.57,711.49,201.74,75.33,86.73,55.57,82.71
192902,51.54,142.5,80.58,108.91,168.5,213.68,806.64,227.83,72.3,89.6,60.15,86.91
192903,49.95,141.59,84.19,108.33,167.51,217.62,797.33,222.83,70.35,89.08,63.37,86.59
192904,47.38,138.71,82.72,119.6,160.81,228.19,823.33,215.35,66.65,87.52,62.32,84.23
192905,48.43,137.18,84.07,120.36,166.41,232.55,851.22,232.08,68.93,88.71,62.6,84.5
192906,46.37,115.26,74.9,113.11,153.48,234.04,776.59,242.71,62.87,81.19,60.52,84.31
192907,47.72,114.14,82.97,110.63,183.9,264.02,864.12,352.91,66.62,85.62,82.69,90.93
192908,49.15,110.52,86.14,110.65,192.56,288.89,982.32,384.67,67.14,87.74,89.65,96.4
192909,51.35,113.11,93.15,122.71,213.11,324.47,1090.2,417.99,72.2,89.94,89.43,103.88
192910,49.39,103.43,86.22,120.7,199.35,296.67,1067.01,426.04,68.22,83.3,88.06,97.55
192911,44.36,73.3,71.13,108.36,149.71,208.53,902.81,297.67,51.72,68.18,62.16,88.39
192912,40.78,59.62,61.15,100.88,124.51,167.34,817.32,253.18,44.97,62.27,53.29,81.11
193001,40.8,62.27,60.85,100.83,131.62,186.01,817.28,272.48,42.21,62.54,55.64,79.99
193002,43.11,67.18,64.5,99.86,142.61,206.04,827.04,291.75,44.08,64.01,61.02,82.99
193003,43.88,68.08,66.44,94.83,144.89,220.82,885.44,315.58,41.64,71.64,64.63,85.13
193004,44.9,75.52,70.19,113.42,159.16,237.24,954.99,345.95,40.52,75.54,69.98,88.76
193005,45.04,69.5,64.56,120.5,151.02,241.02,911.8,356.98,41.37,74.54,67.15,82.48
193006,45.65,73.13,63.74,115.46,146.88,229.9,915.48,351.07,41.21,81.58,63.26,82.63
193007,45.29,52.26,51.37,100.53,115.51,146.75,916.69,321.25,34.6,61.53,43.23,72.26
193008,46.59,58.51,53.37,105.39,121.8,152.82,928.36,333.49,35.45,65.5,45.14,74.34
193009,47.3,56.67,52.44,103.19,126.14,155.39,943.67,336.3,37.02,69.96,45.46,73.53
193010,42.76,47.01,45.26,88.03,109.16,124.77,884.75,295.61,32.87,63.53,37.06,66.26
193011,40.53,42.27,40.67,80.4,97.17,102.22,848.31,270.63,29.96,60.71,31.32,62.18
193012,40.45,43.83,40.35,76.98,96.43,98.57,820.53,245.85,30.62,58.16,28.6,59.02
193101,38.29,43.16,36.4,67.27,91.56,87.22,779.31,236.07,26.39,53.87,24.74,54.48
193102,40.23,46.55,38.41,70.68,92.3,91.65,816.62,248.65,28.19,58.26,29.3,60.29
193103,43.12,53.94,43.38,74.22,102.71,113.22,865.17,285.51,32.23,62.22,34.31,62.59
193104,42.09,51.8,40.13,63.43,95.92,107.65,824.15,276.53,31.06,63,31.19,56.3
193105,39.76,48.58,33.93,54.76,85.34,92.25,789.11,250.98,29.39,60.68,26.46,51.02
193106,35.21,40.06,27.54,47.38,74.94,80.79,718.54,221.94,28.37,53.86,21.4,42.31
193107,39.27,45.93,30.94,60.02,80.93,95.63,896.06,252.15,30.02,60.13,37.6,48.95
193108,37.66,44.9,26.92,57.77,76.42,85.36,852.38,238.05,29.48,61.66,34.21,44.1
193109,37.28,42.96,26.73,62.64,76.7,88.32,859.33,221.53,30.24,61.28,34.33,41.81
193110,28.01,27.94,18.87,43.83,53.53,57.42,662.64,147.67,20.99,42.9,20.34,32.02
193111,29.84,31.51,19.91,49.91,57.12,63.6,691.4,162.68,23.84,47.7,22.79,31.85
193112,28.41,30.31,18.07,45.05,53.51,54.33,644,153.99,21.18,45.75,20.24,25.06
193201,25.41,27.6,14.29,36.41,49.62,46.21,581.57,132.96,17.86,43.55,15.6,20.97
193202,25.84,25.65,14.5,34.61,47.16,40.27,558.06,129.35,17.93,42.36,16.19,22.45
193203,27.14,25.74,15.09,37.14,51.88,43.33,622.98,137.29,18.81,42.61,18.39,21.62
193204,25.45,19.99,12.8,37.29,45.01,35.99,550.15,123.51,16.97,39.56,15.45,17.97
193205,22.44,14.01,10.12,31.94,32.23,27.86,481.95,104.1,14.29,31.7,12.81,13.8
193206,17.85,11.18,7.93,29.66,27.79,19.4,429.87,75.24,10.35,20.28,9.54,9.57
193207,17.67,9.98,7.96,31.29,24.09,21.64,390.21,76.37,10.14,22.2,9.97,8.82
193208,22.36,14.74,11.64,42.26,31.11,32.35,455.35,98.58,12.85,28.65,15.16,13.83
193209,27.56,21.19,17.69,50.83,41.25,47.91,583.62,140.53,16.98,38.31,24.17,21.87
193210,27.05,22.96,16.65,45.59,43.07,44.78,573.76,133.47,17.41,33.56,22.34,21.03
193211,24.11,17.26,13.96,43.84,36.48,35.54,527.11,118.83,15.18,27.3,18.5,17.19
193212,22.47,16.57,12.06,41.38,35.39,32.38,521.22,113.65,14.2,28.19,17.82,15.93
193301,23.04,17.28,11.95,41.33,39.04,33.61,529.07,123.5,14.83,29.95,19.2,16.41
193302,24.27,17.35,12.48,40.05,39.48,33.6,530.67,117.9,14.66,29.57,19.48,18.15
193303,21.92,13.14,10.29,34.15,33.66,26.42,489.43,93.6,11.9,25.9,15.51,15.26
193304,23.93,14.34,11.68,35.59,35.52,28.03,449.62,81.18,12.85,24.92,14.33,16.17
193305,32.07,25.79,18.88,49.44,52.57,44.41,509.07,101.58,18.21,34.15,20.46,20.67
193306,36.01,33.65,23.68,58.95,66.04,53.19,597.5,120.35,21.94,41.71,25.77,27.43
193307,38.94,40.69,27.1,63.9,72.37,55.05,649.17,136.8,25.26,46.26,29.2,29.73
193308,36.32,37.8,23.76,56.17,65.31,48.71,620.83,123.55,21.84,37.39,25.56,28.17
193309,39.78,45.37,27.17,66.8,77.86,55.19,648.94,121.16,23.3,36.78,27.91,32.91
193310,36.53,38.41,24.14,64.95,71.3,44.86,614.63,96.84,21.18,36.16,23.08,27.44
193311,33.13,34.53,21.71,61.77,67.62,40.3,570.47,89.42,19.5,33.96,20.08,24.58
193312,34.74,42.77,24.22,70.32,76.83,47.4,602.61,86.24,22.21,36.66,21.39,25.75
193401,33.29,47.22,25.21,69.36,80.62,47.72,568.84,86.98,23.14,32.24,22.74,26.94
193402,36.53,53.42,28.85,75.36,84.54,55.81,602.77,104.67,27.08,37.63,28.07,31.6
193403,34.56,52.05,27.86,72.53,82.25,51.66,615.56,101.88,27.78,35.78,27.58,30.82
193404,34.66,51.88,27.53,71.37,80.63,53.59,612.22,99.82,28.37,35.44,27.63,31.03
193405,35.68,48.3,26.96,71.2,78.2,51.6,604.54,95.93,27.91,38.25,27.33,30.44
193406,34.49,41.82,23.89,67.54,72.54,47.38,578.52,87.64,25.69,37.62,25.05,28.21
193407,35.47,40.24,24.79,66.98,76.08,47.58,574.97,91.03,25.99,25.4,25.69,28.31
193408,33.6,34.64,21.09,60.43,71.93,40.97,549.97,75.2,23.8,24.91,21.76,23.12
193409,34.85,37.69,22.75,63.8,75.95,43.96,564.04,75.85,24.81,23.85,22.99,23.99
193410,34.71,37.93,22.38,62.17,76.08,43.45,564.28,76.85,25.36,23.97,23.76,24.38
193411,34.83,37.1,22.2,59.22,76.74,42.47,554.76,70.87,25.76,23.78,24.17,23.59
193412,37.67,43.37,25.39,62.93,83.3,48.77,545.14,69.8,28.11,24.46,26.27,24.65
193501,36.98,44.88,26.23,63.28,82.96,50.5,530.76,63.48,27.64,24.53,26.38,24.62
193502,36.37,42.59,25.32,60.46,82.05,50.97,528.3,61.34,26.17,24.31,24.92,22.82
193503,36.78,40.95,24.56,57.99,82.54,50.36,533.78,53.19,25.89,25.05,24.51,21.39
193504,34.84,39.4,23.2,55.73,79.35,47.6,518.74,59.48,24.62,24.18,23.79,19.96
193505,36.75,41.61,25.43,64.31,85.71,51.96,566.09,65.99,26.19,24.94,25.26,22.03
193506,37.01,42.54,25.75,66.21,87.51,53.48,613.53,74.4,26.74,23.64,26.68,22.68
193507,39.34,44.83,26.73,73.63,92.21,59.95,635.19,81.05,28.06,24.53,28.46,24.37
193508,40.5,53.34,30.51,73.67,96.72,66.83,671.63,88.42,30.14,25.3,30.71,26.01
193509,40.11,57.38,31.18,72.02,100.46,69.34,698.97,94.13,30.96,25.08,33.49,26.1
193510,40.51,63.72,32.29,69.48,106.37,74.54,717.72,91.94,30.69,25.3,32.68,26.36
193511,42.25,72.34,34.63,78.76,109.77,81.31,740.01,104.72,31.04,26.79,35.26,26.51
193512,42.58,73.86,36.59,81.94,110.8,87.34,811.96,104.94,31.74,26.97,39.73,29.91
193601,43.19,78.06,38.17,93.35,112.11,90.77,798.98,110.51,31.25,27.54,41.61,30.99
193602,44.5,81.02,40.3,108.41,117.25,97.43,832.25,124.25,30.35,28.48,44.04,35.17
193603,45.01,83.47,43.13,109.47,119.65,97.43,886.93,115.43,30.93,29.17,43.66,36.42
193604,43.83,91.92,44.09,111.28,126.46,96.14,846.56,115.89,31.16,30.14,42.5,35.18
193605,41.79,82.56,39.62,99.69,117.69,87.47,798,105.98,29.92,27.35,39.24,32.57
193606,43.73,84.6,42.1,98.47,123.43,92.3,849.55,115.49,31.75,28.37,44.36,34.32
193607,42.81,86.69,40.8,96.89,121.15,90.14,859.01,119.91,33.01,46.06,44.82,33.53
193608,43.98,90.89,43.98,101.39,130.77,101.69,880,133.7,35.01,48.19,47.79,37.29
193609,44.2,89.15,45.22,100.23,128.72,104.68,895.48,131.53,35.71,47.21,47.89,38.07
193610,43.64,91.96,46.14,101.03,130.78,103.3,887.05,128.56,36.6,47.34,48.74,38.48
193611,45.02,96.55,49.84,113.42,138.78,109.6,932.15,135.69,40.66,49.11,51.36,41.9
193612,46.63,93.27,52.45,113.78,144.22,114.66,968.21,130.82,44.76,50.45,54.23,41.04
193701,45.56,87.57,53.99,124.18,141.56,117.99,952.73,128.22,40.38,48.53,56.91,40.56
193702,46.55,93.92,56.69,127.07,145.21,130.07,944.66,131.4,40.27,50.21,56.74,41.01
